,País,Año,Registro,Clasificacion,Clase,Modo_de_acción,Grupo_Químico,I.A.,Marca,Concentración,Grupo_importador,Importador,Aduana,Transporte,País_Origen,País_procedencia,Cantidad,Unidad,CIF_US$,CIF_Q,Precio,Fecha,Mes,Grupo_fabricante/Offshore,Fabricante/Offshore,Timbres,Estado,Documento_Imp.,Cantidad_320,Cantidad_-1
126,6425,2018,13,5406,1500,227,108,44,14,10,669,637,2290,3798,702,1192,6000.0,3872,44201.9,327900.74,7.366983333333334,2018-05-09,818,297,228,458.0,Líquido,1,6000.0,6000.0
127,6425,2018,13,5406,1500,227,108,44,14,10,669,637,2290,3798,702,1192,2000.0,3872,14200.0,110014.5,7.1,2018-10-26,346,297,228,240.0,Líquido,1,2000.0,2000.0
128,6425,2018,13,5406,1500,227,108,44,14,10,669,637,2290,3798,702,1192,1800.0,3872,12720.0,96518.22,7.066666666666666,2018-09-05,347,297,228,222.0,Líquido,1,1800.0,1800.0
129,6425,2018,13,5406,1500,227,108,44,14,10,669,637,2290,3798,702,1192,4200.0,3872,29520.0,223995.1,7.0285714285714285,2018-09-05,347,297,228,353.0,Líquido,1,4200.0,4200.0
130,6425,2018,10,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,11400.0,3872,31578.0,233777.93,2.77,2018-04-13,611,297,228,365.0,Líquido,1,11400.0,11400.0
131,6425,2018,10,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,12350.0,3872,37050.0,278856.08,3.0,2018-08-29,592,297,228,409.0,Líquido,1,12350.0,12350.0
132,6425,2018,1,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,25251.0,3872,69945.27,513301.76,2.77,2018-01-10,695,297,228,643.0,Líquido,1,25251.0,25251.0
133,6425,2018,10,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,7600.0,3872,21052.0,157628.74,2.77,2018-07-13,705,297,228,288.0,Líquido,1,7600.0,7600.0
134,6425,2018,10,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,11400.0,3872,34200.0,256075.58,3.0,2018-07-13,705,297,228,386.0,Líquido,1,11400.0,11400.0
135,6425,2018,10,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,12350.0,3872,37050.0,277415.21,3.0,2018-07-13,705,297,228,407.0,Líquido,1,12350.0,12350.0
136,6425,2018,10,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,12350.0,3872,34209.5,256040.32,2.77,2018-06-06,616,297,228,386.0,Líquido,1,12350.0,12350.0
137,6425,2018,10,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,5890.0,3872,17670.0,133127.55,3.0,2018-09-03,347,297,228,263.0,Líquido,1,5890.0,5890.0
138,6425,2018,10,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,12350.0,3872,37050.0,280524.08,3.0,2018-09-06,347,297,228,410.0,Líquido,1,12350.0,12350.0
139,6425,2018,10,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,12350.0,3872,37050.0,284256.12,3.0,2018-09-25,347,297,228,415.0,Líquido,1,12350.0,12350.0
140,6425,2018,3,5406,1500,227,108,44,7,25,371,231,2290,3798,702,1192,9048.0,3872,29936.4,230808.45,3.3086206896551724,2018-12-06,312,297,228,361.0,Líquido,1,9048.0,9048.0
141,6425,2018,2,5406,1500,227,108,44,7,25,371,231,2290,3798,702,1192,10013.0,3872,30039.0,220558.05,3.0,2018-01-12,695,297,228,351.0,Líquido,1,10013.0,10013.0
142,6425,2018,2,5406,1500,227,108,44,7,25,371,231,2290,3798,702,1192,10013.0,3872,30039.0,222747.9,3.0,2018-05-08,818,297,228,353.0,Líquido,1,10013.0,10013.0
143,6425,2018,3,5406,1500,227,108,44,7,25,371,231,2290,3798,702,1192,10013.0,3872,32041.6,248200.64,3.1999999999999997,2018-10-24,346,297,228,378.0,Líquido,1,10013.0,10013.0
144,6425,2018,3,5406,1500,227,108,44,7,25,371,231,2290,3798,702,1192,1308.0,3872,4606.8,35029.97,3.5220183486238534,2018-09-11,347,297,228,100.0,Líquido,1,1308.0,1308.0
145,6425,2018,4,5406,1500,227,108,44,4,4,601,504,2290,3798,702,1192,9292.0,3872,85459.88,657964.16,9.197145931984503,2018-10-05,346,476,267,788.0,Líquido,1,9292.0,9292.0
146,6425,2018,5,5406,1500,227,108,5,5,5,48,37,2290,3798,702,1192,5018.0,3872,43900.2,330748.5,8.748545237146272,2018-08-30,592,297,228,460.0,Líquido,1,5018.0,5018.0
147,6425,2018,5,5406,1500,227,108,5,5,5,48,37,2290,3798,702,1192,380.0,3872,2660.0,19900.05,7.0,2018-07-18,705,297,228,70.0,Líquido,1,380.0,380.0
148,6425,2018,5,5406,1500,227,108,5,5,5,48,37,2290,3798,702,1192,380.0,3872,2660.0,19900.05,7.0,2018-07-18,705,297,228,70.0,Líquido,1,380.0,380.0
149,6425,2018,5,5406,1500,227,108,5,5,5,48,37,2290,3798,702,1192,380.0,3872,34862.6,260814.78,91.74368421052631,2018-07-18,705,297,228,395.0,Líquido,1,380.0,380.0
150,6425,2018,5,5406,1500,227,108,5,5,5,48,37,2290,3798,702,1192,12008.0,3872,104469.6,790055.53,8.700000000000001,2018-09-04,347,297,228,920.0,Líquido,1,12008.0,12008.0
151,6425,2018,4,5406,1500,227,108,59,4,4,64,64,1126,1993,399,1240,645.0,3872,2132.7,16007.85,3.3065116279069766,2018-08-27,592,63,44,65.0,Líquido,1,645.0,645.0
152,6425,2018,4,5406,1500,227,108,59,4,4,64,64,1126,1993,399,1240,645.0,3872,2132.7,16007.85,3.3065116279069766,2018-08-27,592,63,44,65.0,Líquido,1,645.0,645.0
153,6425,2018,4,5406,1500,227,108,59,4,4,64,64,1126,1993,399,1240,800.0,3872,2642.6,19835.12,3.30325,2018-08-27,592,63,44,70.0,Líquido,1,800.0,800.0
154,6425,2018,6,5406,1500,227,108,59,6,18,64,64,1126,1993,399,1240,200.0,3872,1110.0,8331.56,5.55,2018-08-30,592,63,44,45.0,Líquido,1,200.0,200.0
155,6425,2018,6,5406,1500,227,108,59,6,18,64,64,1126,1993,399,1240,1250.0,3872,6927.0,51993.44,5.5416,2018-08-30,592,63,44,135.0,Líquido,1,1250.0,1250.0
156,6425,2018,6,5406,1500,227,108,59,6,18,64,64,1126,1993,399,1240,1357.0,3872,17706.63,132904.37,13.048364038319823,2018-08-30,592,63,44,265.0,Líquido,1,1357.0,1357.0
157,6425,2018,6,5406,1500,227,108,59,6,18,64,64,1126,1993,399,1240,2850.0,3872,14536.05,109106.28,5.100368421052631,2018-08-30,592,63,44,240.0,Líquido,1,2850.0,2850.0
158,6425,2018,6,5406,1500,227,108,59,6,18,64,64,1126,1993,399,1240,3007.0,3872,15552.88,116738.52,5.172224808779514,2018-08-30,592,63,44,250.0,Líquido,1,3007.0,3007.0
159,6425,2018,4,5406,1500,227,108,59,4,9,64,64,1126,1993,399,1240,300.0,3872,810.5,6083.54,2.7016666666666667,2018-08-27,592,63,44,30.0,Líquido,1,300.0,300.0
160,6425,2018,4,5406,1500,227,108,59,4,9,64,64,1126,1993,399,1240,954.0,3872,2886.82,21668.21,3.02601677148847,2018-08-27,592,63,44,75.0,Líquido,1,954.0,954.0
161,6425,2018,4,5406,1500,227,108,59,4,9,64,64,1126,1993,399,1240,1054.0,3872,3159.57,23715.45,2.9976944971537005,2018-08-27,592,63,44,80.0,Líquido,1,1054.0,1054.0
162,6425,2018,2,5406,1500,227,108,59,2,2,20,20,1264,3798,1058,972,490.0,2485,6350.4,47585.2,12.959999999999999,2018-07-06,705,373,253,125.0,Sólido,1,490.0,490.0
163,6425,2018,2,5406,1500,227,108,59,2,2,20,20,1264,3798,1058,972,2500.0,2485,31200.0,233789.71,12.48,2018-07-06,705,373,253,365.0,Sólido,1,2500.0,2500.0
164,6425,2018,5,5406,1500,227,108,59,5,20,4,7,1264,3798,1058,972,4000.0,3872,10228.0,76591.36,2.557,2018-08-07,592,229,225,183.0,Líquido,1,4000.0,4000.0
165,6425,2018,5,5406,1500,227,108,59,5,20,4,7,1264,3798,1058,972,2000.0,3872,5114.0,38285.81,2.557,2018-07-16,705,229,225,107.0,Líquido,1,2000.0,2000.0
166,6425,2018,5,5406,1500,227,108,59,5,20,4,7,1264,3798,1058,972,2400.0,3872,6136.88,45413.28,2.5570333333333335,2018-03-23,513,229,225,121.0,Líquido,1,2400.0,2400.0
167,6425,2018,2,5406,1500,227,108,59,2,18,371,231,1264,3798,1058,972,16000.0,3872,64000.0,479308.16,4.0,2018-06-27,616,313,311,609.0,Líquido,1,16000.0,16000.0
168,6425,2018,3,5406,1500,227,108,59,3,20,20,20,1264,3798,1058,972,1008.0,3872,2872.8,21526.64,2.85,2018-07-09,705,373,253,73.0,Líquido,1,1008.0,1008.0
169,6425,2018,3,5406,1500,227,108,59,3,20,20,20,1264,3798,1058,972,1008.0,3872,2721.6,20393.66,2.6999999999999997,2018-07-09,705,373,253,71.0,Líquido,1,1008.0,1008.0
170,6425,2018,3,5406,1500,227,108,59,3,20,20,20,1264,3798,1058,972,6400.0,3872,16000.0,119892.16,2.5,2018-07-09,705,373,253,250.0,Líquido,1,6400.0,6400.0
171,6425,2018,2,5406,1500,227,108,59,2,18,238,238,1264,3798,1058,972,2160.0,3872,10476.0,76971.99,4.85,2018-01-09,695,373,253,185.0,Líquido,1,2160.0,2160.0
172,6425,2018,2,5406,1500,227,108,59,2,18,238,238,1264,3798,1058,972,8640.0,3872,36288.0,266407.63,4.2,2018-01-09,695,373,253,397.0,Líquido,1,8640.0,8640.0
173,6425,2018,4,5406,1500,227,108,59,4,20,238,238,1264,3798,1058,972,1600.0,3872,3920.0,28790.24,2.45,2018-01-31,695,373,253,88.0,Líquido,1,1600.0,1600.0
174,6425,2018,4,5406,1500,227,108,59,4,20,238,238,1264,3798,1058,972,1512.0,3872,3507.84,26885.94,2.3200000000000003,2018-09-21,347,373,253,84.0,Líquido,1,1512.0,1512.0
175,6425,2018,4,5406,1500,227,108,59,4,20,238,238,1264,3798,1058,972,8000.0,3872,18650.0,142943.48,2.33125,2018-09-21,347,373,253,273.0,Líquido,1,8000.0,8000.0
176,6425,2018,4,5406,1500,227,108,59,4,20,238,238,1264,3798,1058,972,800.0,3872,1856.0,14225.37,2.32,2018-09-28,347,373,253,59.0,Líquido,1,800.0,800.0
177,6425,2018,4,5406,1500,227,108,59,8,20,669,637,2290,3798,702,1192,1000.0,2485,2500.0,18712.17,2.5,2018-08-10,592,297,228,67.0,Sólido,1,1000.0,1000.0
178,6425,2018,4,5406,1500,227,108,59,8,20,669,637,2290,3798,702,1192,4000.0,3872,9428.28,69791.9,2.35707,2018-04-26,611,297,228,170.0,Líquido,1,4000.0,4000.0
179,6425,2018,4,5406,1500,227,108,59,8,20,669,637,2290,3798,702,1192,2000.0,3872,4600.0,34471.76,2.3,2018-07-02,705,297,228,100.0,Líquido,1,2000.0,2000.0
180,6425,2018,4,5406,1500,227,108,59,8,20,669,637,2290,3798,702,1192,5700.0,3872,16302.0,122164.91,2.86,2018-07-04,705,297,228,252.0,Líquido,1,5700.0,5700.0
181,6425,2018,4,5406,1500,227,108,59,8,20,669,637,2290,3798,702,1192,950.0,3872,2771.13,20556.94,2.9169789473684213,2018-05-09,818,297,228,71.0,Líquido,1,950.0,950.0
182,6425,2018,4,5406,1500,227,108,59,8,20,669,637,2290,3798,702,1192,2140.0,3872,5053.6,38346.26,2.361495327102804,2018-09-05,347,297,228,106.0,Líquido,1,2140.0,2140.0
183,6425,2018,4,5406,1500,227,108,59,8,20,669,637,2290,3798,702,1192,2210.0,3872,5280.4,40067.2,2.3893212669683255,2018-09-05,347,297,228,110.0,Líquido,1,2210.0,2210.0
184,6425,2018,5,5406,1500,227,108,59,8,9,601,16,2290,3798,702,1192,12115.0,3872,37324.0,276269.26,3.0808089145687165,2018-04-05,611,297,228,406.0,Líquido,1,12115.0,12115.0
185,6425,2018,5,5406,1500,227,108,59,8,9,601,16,2290,3798,702,1192,4800.0,3872,14952.0,109876.27,3.115,2018-01-31,695,297,228,240.0,Líquido,1,4800.0,4800.0
186,6425,2018,5,5406,1500,227,108,59,8,9,601,16,2290,3798,702,1192,12115.0,3872,37324.0,279229.06,3.0808089145687165,2018-07-24,705,297,228,490.0,Líquido,1,12115.0,12115.0
187,6425,2018,5,5406,1500,227,108,59,8,9,601,16,2290,3798,702,1192,16720.0,3872,51284.8,383722.62,3.0672727272727274,2018-06-18,616,297,228,514.0,Líquido,1,16720.0,16720.0
188,6425,2018,5,5406,1500,227,108,59,8,9,601,16,2290,3798,702,1192,6470.0,3872,18872.0,139933.43,2.9168469860896447,2018-05-15,818,297,228,270.0,Líquido,1,6470.0,6470.0
189,6425,2018,1,5406,1500,227,108,59,1,1,546,546,2290,3798,702,1192,6973.0,3872,29647.04,219416.26,4.251690807399972,2018-04-13,611,297,228,349.0,Líquido,1,6973.0,6973.0
190,6425,2018,6,5406,1500,227,108,59,8,18,601,16,2290,3798,702,1192,5100.0,3872,42827.0,317002.03,8.397450980392156,2018-04-05,611,297,228,447.0,Líquido,1,5100.0,5100.0
191,6425,2018,6,5406,1500,227,108,59,8,18,601,16,2290,3798,702,1192,2800.0,3872,23436.0,172221.79,8.37,2018-01-31,695,297,228,302.0,Líquido,1,2800.0,2800.0
192,6425,2018,6,5406,1500,227,108,59,8,18,601,16,2290,3798,702,1192,1200.0,3872,10632.0,78389.52,8.86,2018-03-01,513,297,228,187.0,Líquido,1,1200.0,1200.0
193,6425,2018,6,5406,1500,227,108,59,8,18,601,16,2290,3798,702,1192,2850.0,3872,23427.0,172726.8,8.22,2018-03-16,513,297,228,303.0,Líquido,1,2850.0,2850.0
194,6425,2018,6,5406,1500,227,108,59,8,18,601,16,2290,3798,702,1192,2000.0,3872,16120.0,119527.7,8.06,2018-05-10,818,297,228,249.0,Líquido,1,2000.0,2000.0
195,6425,2018,6,5406,1500,227,108,59,8,18,601,16,2290,3798,702,1192,6514.0,3872,54639.18,405142.42,8.387961314092724,2018-05-10,818,297,228,535.0,Líquido,1,6514.0,6514.0
196,6425,2018,2,5406,1500,227,108,59,8,18,601,504,2290,3798,702,1192,3496.0,3872,31918.48,242233.17,9.129999999999999,2018-09-07,347,476,267,371.0,Líquido,1,3496.0,3496.0
197,6425,2019,13,5406,1500,227,108,44,14,4,669,637,2290,3798,702,1192,3000.0,3872,21000.0,161164.92,7.0,2019-04-03,611,297,228,291.0,Líquido,1,3000.0,3000.0
198,6425,2019,13,5406,1500,227,108,44,14,4,669,637,2290,3798,702,1192,5000.0,3872,36250.0,279423.34,7.25,2019-07-03,705,297,228,410.0,Líquido,1,5000.0,5000.0
199,6425,2019,1,5406,1500,227,108,44,14,4,669,637,2290,3798,702,1192,1200.0,3872,8652.0,66698.87,7.21,2019-06-28,616,297,228,163.0,Líquido,1,1200.0,1200.0
200,6425,2019,13,5406,1500,227,108,44,14,10,669,637,2290,3798,702,1192,6000.0,3872,42300.0,325119.07,7.05,2019-03-15,513,297,228,455.0,Líquido,1,6000.0,6000.0
201,6425,2019,13,5406,1500,227,108,44,14,4,669,637,2290,3798,702,1192,13500.0,3872,97785.0,749220.85,7.243333333333333,2019-05-23,818,297,228,879.0,Líquido,1,13500.0,13500.0
202,6425,2019,4,5406,1500,227,108,44,18,25,48,11,2290,3798,702,1192,12350.0,3872,38161.5,293120.01,3.09,2019-04-03,611,297,228,423.0,Líquido,1,12350.0,12350.0
203,6425,2019,4,5406,1500,227,108,44,18,25,48,11,2290,3798,702,1192,12350.0,3872,38161.5,293092.15,3.09,2019-04-04,611,297,228,423.0,Líquido,1,12350.0,12350.0
204,6425,2019,10,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,10950.0,3872,33450.0,259549.92,3.0547945205479454,2019-02-11,579,297,228,390.0,Líquido,1,10950.0,10950.0
205,6425,2019,3,5406,1500,227,108,44,18,25,48,11,2290,3798,702,1192,11400.0,3872,35226.0,271529.05,3.09,2019-07-05,705,297,228,402.0,Líquido,1,11400.0,11400.0
206,6425,2019,4,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,12350.0,3872,37050.0,285449.87,3.0,2019-03-21,513,297,228,415.0,Líquido,1,12350.0,12350.0
207,6425,2019,4,5406,1500,227,108,44,18,25,48,37,2290,3798,702,1192,12350.0,3872,37050.0,285689.22,3.0,2019-03-21,513,297,228,416.0,Líquido,1,12350.0,12350.0
208,6425,2019,3,5406,1500,227,108,44,18,25,48,11,2290,3798,702,1192,10508.0,3872,33100.2,253334.7,3.15,2019-05-20,818,297,228,383.0,Líquido,1,10508.0,10508.0
209,6425,2019,3,5406,1500,227,108,44,18,25,48,11,2290,3798,702,1192,2002.0,3872,6306.3,48265.71,3.15,2019-05-20,818,297,228,127.0,Líquido,1,2002.0,2002.0
210,6425,2019,2,5406,1500,227,108,44,7,25,371,231,2290,3798,702,1192,29373.0,3872,98493.9,750926.36,3.3532121335920744,2019-04-23,611,297,228,881.0,Líquido,1,29373.0,29373.0
211,6425,2019,2,5406,1500,227,108,44,7,25,371,231,2290,3798,702,1192,9026.0,3872,30264.6,232170.34,3.353046753822291,2019-08-20,592,297,228,362.0,Líquido,1,9026.0,9026.0
212,6425,2019,4,5406,1500,227,108,44,4,4,601,504,2290,3798,702,1192,4000.0,3872,37604.0,288810.38,9.401,2019-04-03,611,476,110,419.0,Líquido,1,4000.0,4000.0
213,6425,2019,4,5406,1500,227,108,44,4,4,601,504,2290,3798,702,1192,7846.0,3872,59551.44,458290.61,7.590038236043844,2019-07-09,705,476,110,589.0,Líquido,1,7846.0,7846.0
214,6425,2019,4,5406,1500,227,108,44,4,4,601,504,2290,3798,702,1192,2800.0,3872,21072.0,161076.69,7.525714285714286,2019-05-02,818,476,110,291.0,Líquido,1,2800.0,2800.0
215,6425,2019,4,5406,1500,227,108,59,4,4,64,64,1126,1993,399,1240,978.0,3872,3522.3,27108.54,3.6015337423312883,2019-06-19,616,63,19,85.0,Líquido,1,978.0,978.0
216,6425,2019,6,5406,1500,227,108,59,6,18,64,64,1126,1993,399,1240,4750.0,3872,21625.0,165883.21,4.552631578947368,2019-07-16,705,63,19,300.0,Líquido,1,4750.0,4750.0
217,6425,2019,4,5406,1500,227,108,59,4,9,64,64,1126,1993,399,1240,3902.0,3872,8894.5,68481.07,2.279472065607381,2019-06-19,616,63,19,170.0,Líquido,1,3902.0,3902.0
218,6425,2019,5,5406,1500,227,108,59,5,20,3,7,1264,3798,1058,972,2000.0,3872,5114.0,39216.96,2.557,2019-04-09,611,229,225,108.0,Líquido,1,2000.0,2000.0
219,6425,2019,5,5406,1500,227,108,59,5,20,3,7,1264,3798,1058,972,3000.0,3872,7675.47,59164.29,2.55849,2019-07-04,705,229,225,148.0,Líquido,1,3000.0,3000.0
220,6425,2019,2,5406,1500,227,108,59,2,2,12,10,1264,3798,1058,972,13504.0,3872,102532.8,795899.58,7.592772511848342,2019-02-05,579,28,15,926.0,Líquido,1,13504.0,13504.0
221,6425,2019,2,5406,1500,227,108,59,2,2,12,10,1264,3798,1058,972,16000.0,3872,119040.0,924034.91,7.44,2019-02-06,579,28,15,1054.0,Líquido,1,16000.0,16000.0
222,6425,2019,2,5406,1500,227,108,59,2,18,371,231,1264,3798,1058,972,24388.0,3872,100206.32,771772.04,4.108837133016237,2019-06-11,616,313,311,902.0,Líquido,1,24388.0,24388.0
223,6425,2019,4,5406,1500,227,108,59,8,20,669,637,2290,3798,702,1192,2180.0,3872,6714.0,51753.06,3.0798165137614677,2019-07-03,705,297,228,135.0,Líquido,1,2180.0,2180.0
224,6425,2019,3,5406,1500,227,108,59,8,3,601,504,2290,3798,1227,1192,8050.0,3872,26356.0,202422.25,3.2740372670807454,2019-04-03,611,476,110,332.0,Líquido,1,8050.0,8050.0
225,6425,2019,3,5406,1500,227,108,59,8,3,601,504,2290,3798,702,1192,6225.0,3872,19244.25,148077.19,3.09144578313253,2019-06-20,616,476,110,280.0,Líquido,1,6225.0,6225.0
226,6425,2019,3,5406,1500,227,108,59,8,3,601,504,2290,3798,702,1192,9575.0,3872,29758.25,227475.34,3.107911227154047,2019-05-02,818,476,110,357.0,Líquido,1,9575.0,9575.0
227,6425,2019,2,5406,1500,227,108,59,8,18,601,504,2290,3798,702,1192,4000.0,3872,21760.0,168824.74,5.44,2019-02-07,579,476,110,299.0,Líquido,1,4000.0,4000.0
228,6425,2018,1,5406,1500,1345,1,1,1,156,546,546,2290,3798,130,115,500.0,3872,54362.54,400541.56,108.72508,2018-02-28,579,23,4,531.0,Líquido,1,500.0,500.0
229,6425,2018,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,2500.0,2485,633825.0,4742715.99,253.53,2018-08-10,592,531,287,1505.0,Sólido,1,2500.0,2500.0
230,6425,2018,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,2500.0,2485,633825.0,4880629.97,253.53,2018-12-05,312,531,287,1519.0,Sólido,1,2500.0,2500.0
231,6425,2018,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,4000.0,2485,1014120.0,7593314.77,253.53,2018-07-18,705,531,287,1790.0,Sólido,1,4000.0,4000.0
232,6425,2018,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,4000.0,2485,1014120.0,7509548.46,253.53,2018-05-04,818,531,287,1781.0,Sólido,1,4000.0,4000.0
233,6425,2018,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,500.0,2485,126765.0,976079.09,253.53,2018-10-12,346,531,287,1107.0,Sólido,1,500.0,500.0
234,6425,2018,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,2500.0,2485,633825.0,4880395.46,253.53,2018-10-12,346,531,287,1518.0,Sólido,1,2500.0,2500.0
235,6425,2018,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,2000.0,2485,507060.0,3827405.5,253.53,2018-09-06,347,531,287,1413.0,Sólido,1,2000.0,2000.0
236,6425,2018,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,500.0,2485,126765.0,959801.2,253.53,2018-09-10,347,531,287,1096.0,Sólido,1,500.0,500.0
237,6425,2018,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,3000.0,2485,760590.0,5629826.33,253.53,2018-04-17,611,531,160,1593.0,Sólido,1,3000.0,3000.0
238,6425,2018,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,500.0,2485,126765.0,930372.7,253.53,2018-01-29,695,531,160,1061.0,Sólido,1,500.0,500.0
239,6425,2018,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,3500.0,2485,887355.0,6511277.89,253.53,2018-01-29,695,531,160,1682.0,Sólido,1,3500.0,3500.0
240,6425,2018,12,5406,1647,37,30,12,12,12,546,546,1126,1993,507,37,140.75,3872,10536.38,77405.62,74.85882770870337,2018-02-09,579,531,56,185.0,Líquido,1,140.75,140.75
241,6425,2018,12,279,1647,37,30,12,12,12,546,546,1126,1993,507,37,10.0,3872,707.64,5267.33,70.764,2018-06-05,616,531,56,26.0,Líquido,1,10.0,10.0
242,6425,2018,12,5406,1647,37,30,12,12,12,546,546,1126,1993,507,38,575.5,3872,49168.87,378701.59,85.43678540399652,2018-10-23,346,531,56,509.0,Líquido,1,575.5,575.5
243,6425,2018,12,5406,1647,37,30,12,12,12,546,546,244,3798,507,319,6000.0,3872,361620.0,2705673.39,60.27,2018-08-28,592,531,287,1301.0,Líquido,1,6000.0,6000.0
244,6425,2018,12,5406,1647,37,30,12,12,12,546,546,2290,3798,507,319,5000.0,3872,301350.0,2253980.47,60.27,2018-06-26,616,531,287,1256.0,Líquido,1,5000.0,5000.0
245,6425,2018,12,5406,1647,37,30,12,12,12,546,546,2290,3798,507,319,8800.0,3872,530376.0,3913246.72,60.27,2018-03-12,513,531,287,1422.0,Líquido,1,8800.0,8800.0
246,6425,2018,12,5406,1647,37,30,12,12,12,546,546,2290,3798,507,319,3200.0,3872,192864.0,1443561.97,60.27,2018-08-17,592,531,160,1175.0,Líquido,1,3200.0,3200.0
247,6425,2018,12,5406,1647,37,30,12,12,12,546,546,2290,3798,507,319,2200.0,3872,132594.0,974215.85,60.27,2018-01-31,695,531,160,1105.0,Líquido,1,2200.0,2200.0
248,6425,2018,12,5406,1647,37,30,12,12,12,546,546,2290,3798,507,319,4800.0,3872,289296.0,2125564.75,60.27,2018-02-27,579,531,160,1243.0,Líquido,1,4800.0,4800.0
249,6425,2019,18,669,1647,37,30,18,18,21,546,546,244,3798,507,319,4000.0,2485,1014120.0,7835314.23,253.53,2019-01-28,695,531,287,1814.0,Sólido,1,4000.0,4000.0
250,6425,2019,18,669,1647,37,30,18,18,21,546,546,244,3798,507,319,3500.0,2485,798630.0,6153739.64,228.18,2019-03-06,513,531,287,1646.0,Sólido,1,3500.0,3500.0
251,6425,2019,18,669,1647,37,30,18,18,21,546,546,244,3798,507,319,3000.0,2485,684540.0,5238291.75,228.18,2019-05-06,818,531,287,1554.0,Sólido,1,3000.0,3000.0
252,6425,2019,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,1500.0,2485,342270.0,2636310.72,228.18,2019-03-14,513,531,287,1294.0,Sólido,1,1500.0,1500.0
253,6425,2019,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,500.0,2485,114090.0,872116.51,228.18,2019-05-03,818,531,287,1003.0,Sólido,1,500.0,500.0
254,6425,2019,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,500.0,2485,114090.0,872116.51,228.18,2019-05-03,818,531,287,1003.0,Sólido,1,500.0,500.0
255,6425,2019,18,669,1647,37,30,18,18,21,546,546,2290,3798,507,319,1500.0,2485,342270.0,2616349.53,228.18,2019-05-03,818,531,287,1292.0,Sólido,1,1500.0,1500.0
256,6425,2019,12,5406,1647,37,30,12,12,12,546,546,2290,3798,507,319,1600.0,3872,78544.0,607079.93,49.09,2019-02-12,579,531,287,739.0,Líquido,1,1600.0,1600.0
257,6425,2019,12,5406,1647,37,30,12,12,12,546,546,2290,3798,507,319,4000.0,3872,196360.0,1517042.02,49.09,2019-01-28,695,531,160,1182.0,Líquido,1,4000.0,4000.0
258,6425,2019,12,5406,1647,37,30,12,12,12,546,546,2290,3798,507,319,3000.0,3872,156000.0,1202901.96,52.0,2019-03-20,513,531,160,1151.0,Líquido,1,3000.0,3000.0
259,6425,2019,1,5406,1500,1345,1,1,1,1,214,214,1264,3798,1227,551,5000.0,3872,21400.0,163574.32,4.28,2019-04-26,611,225,23,294.0,Líquido,1,5000.0,5000.0
260,6425,2018,1,5406,1500,42,42,42,7,9,335,43,62,1993,339,1240,1000.0,3872,9990.0,74984.04,9.99,2018-08-27,592,147,146,179.0,Líquido,1,1000.0,1000.0
261,6425,2018,1,5406,1500,42,42,42,1,119,546,546,1126,1993,72,37,1772.0,3872,18307.55,136272.61,10.331574492099323,2018-06-05,616,531,56,267.0,Líquido,1,1772.0,1772.0
262,6425,2018,2,5406,1500,42,42,42,2,119,64,64,1126,1993,399,1240,4220.0,3872,31534.1,242685.8,7.472535545023696,2018-11-23,291,63,44,375.0,Líquido,1,4220.0,4220.0
263,6425,2018,1,279,1500,42,42,42,1,303,64,64,1126,1993,399,1240,6.0,3872,24.0,182.11,4.0,2018-09-05,347,63,44,5.0,Líquido,1,6.0,6.0
264,6425,2018,2,5406,1500,42,42,42,1,119,371,231,1264,3798,1058,551,11900.0,3872,78354.0,606143.41,6.58436974789916,2018-10-23,346,313,311,734.0,Líquido,1,11900.0,11900.0
265,6425,2018,7,5406,1500,42,42,42,8,119,238,238,1264,3798,1058,972,3200.0,3872,18304.0,137080.67,5.72,2018-08-23,592,373,253,268.0,Líquido,1,3200.0,3200.0
